"BehaviorSpace results (NetLogo 6.2.0)"
"EvolvingGamePlayers.nlogo"
"experiment-Amadae-EmptyMemory-XY"
"08/02/2021 19:22:50:088 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","22","-1","22"
"[run number]","Game","Rounds","Population-Size","Perc-Group2","Opponents-Include-Own-Group?","Playing-Strategy","Initial-Populations","Initial-X","Initial-Y","Memory-Initialization","Memory-Initial-Weight-1","Memory-Initial-Weight-2","Memory-Length-1","Memory-Length-2","Unlimited-Memory?","Playing-Noise","Replicate?","Replication-Noise","Speed-1","Speed-2","Delta","Value","Value-As-Perc-Of-Cost","Punishment","Reward","Sucker","Temptation","k","My-Preference","Your-Preference","Draw-X-And-Y-Axes?","Reposition-Populations","Population-Pen-Down?","Recolor-Populations?","Calculate-Dominance?","Print-Out-Match-Results?","Seed-Setup","Seed-Go","[step]","timer","prev-seed-setup","prev-seed-go","count populations","num-pops-g1-dominant","num-pops-g2-dominant","num-pops-none-dominant","num-pops-g1-hawkish","num-pops-g2-hawkish","num-pops-none-hawkish","num-pops-with-group1-dom","num-pops-with-group2-dom","num-pops-with-groups-equal","Cost","msne","msne-payoff","group1-payoff","group2-payoff"
"6381","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","40","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","102","37774.735","-624084450","1589799317","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.21666666666666667","2.79537037037037"
"6395","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","37","37778.242","1745705260","-525031885","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.9901666666666666","5.966499999999999"
"6396","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","33","37780.192","-816463702","1073357832","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.7291666666666665","5.302777777777778"
"6397","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","36","48282.107","-340123809","-1458461945","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.5874999999999999","4.42202380952381"
"6394","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","57","37787.22","-2044347654","-840567149","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","1.1674999999999995","6.902916666666667"
"6390","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","104","37803.622","-1828427031","-1122758884","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.2200000000000001","2.8700000000000023"
"6398","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","69","37805.902","-453170377","-1593122647","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.41625","3.6365624999999993"
"6393","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","104","37812.518","-2129010163","1787464044","100","1","99","0","1","99","0","1","99","0","16.666666666666668","0.6","1.9999999999999996","1.4042857142857144","7.481666666666667"
"6399","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","105","37820.417","-1555317145","1483395086","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.1991666666666667","2.8130555555555565"
"6382","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","190","37820.977","-269242935","-448356075","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","1.7853703703703707","9.156666666666665"
"6403","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","79","48327.867","-323144850","-115182595","100","3","97","0","3","97","0","3","97","0","16.666666666666668","0.6","1.9999999999999996","1.3194444444444442","6.731250000000001"
"6392","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","133","37829.928","2019451391","682998700","100","8","92","0","8","92","0","8","92","0","16.666666666666668","0.6","1.9999999999999996","1.7750000000000004","7.716666666666665"
"6406","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","40","37829.266","1728284846","337145305","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.5499999999999997","4.463095238095236"
"6405","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","45","37827.915","73226025","-343533743","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.775625","5.199583333333331"
"6404","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","75","37829.408","2125319036","-1773676290","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","1.1016666666666672","6.026666666666666"
"6407","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","55","37841.198","684653001","1366625456","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.39958333333333335","3.5907291666666676"
"6402","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","131","37857.255","1681508228","1710317241","100","30","70","0","30","70","0","30","70","0","16.666666666666668","0.6","1.9999999999999996","2.2735714285714277","5.433888888888888"
"6401","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","168","37862.675","1366453108","2097018378","100","62","38","0","62","38","0","62","38","0","16.666666666666668","0.6","1.9999999999999996","2.871458333333333","3.3808333333333347"
"6414","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","62","37863.735","870157697","435287891","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.7562499999999999","5.281944444444446"
"6415","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","48","37867.181","1944567040","1640170143","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.5925","4.411547619047619"
"6391","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","213","37867.904","-1896469471","-1574790807","100","28","72","0","28","72","0","28","72","0","16.666666666666668","0.6","1.9999999999999996","1.9890740740740744","6.79"
"6409","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","94","37868.081","1440549016","-902898410","100","100","0","0","100","0","0","100","0","0","16.666666666666668","0.6","1.9999999999999996","2.761759259259261","0.24416666666666675"
"6408","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","113","37873.998","-178444733","-518278125","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.09166666666666665","2.794444444444445"
"6413","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","86","37875.19","-75785090","-55522779","100","10","90","0","10","90","0","10","90","0","16.666666666666668","0.6","1.9999999999999996","1.5186666666666668","5.456333333333333"
"6410","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","99","48382.363","-305342278","-647312687","100","100","0","0","100","0","0","100","0","0","16.666666666666668","0.6","1.9999999999999996","3.5937500000000013","0.425"
"6416","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","57","37890.476","1128088888","1209224171","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.37208333333333327","3.5986458333333338"
"6420","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","43","37892.443","-1877406469","-911710189","100","100","0","0","100","0","0","100","0","0","16.666666666666668","0.6","1.9999999999999996","4.3825","0.6325"
"6412","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","118","37897.249","-873539521","-125215545","100","57","43","0","57","43","0","57","43","0","16.666666666666668","0.6","1.9999999999999996","3.4461111111111107","3.418333333333333"
"6419","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","71","37904.14","-1342218872","-1825391727","100","100","0","0","100","0","0","100","0","0","16.666666666666668","0.6","1.9999999999999996","3.6407291666666657","0.37875000000000014"
"6424","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","44","48406.809","-220343840","-230402881","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.6055555555555554","4.4345238095238075"
"6400","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","269","37904.682","-763087882","-58149501","100","87","13","0","87","13","0","87","13","0","16.666666666666668","0.6","1.9999999999999996","2.660370370370371","1.4066666666666672"
"6418","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","93","37909.895","1069564140","-1640547927","100","100","0","0","100","0","0","100","0","0","16.666666666666668","0.6","1.9999999999999996","2.72777777777778","0.1833333333333332"
"6417","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","105","37913.32","-1050821437","-1506192342","100","0","100","0","0","100","0","0","100","0","16.666666666666668","0.6","1.9999999999999996","0.21250000000000002","2.7837962962962983"
"6411","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","60","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","177","37928.342","-280599073","864631424","100","93","7","0","93","7","0","93","7","0","16.666666666666668","0.6","1.9999999999999996","4.1971428571428575","1.0927777777777776"
